"('mid',)","('titleType',)","('primaryTitle',)","('originalTitle',)","('isAdult',)","('startYear',)","('endYear',)","('runtimeMinutes',)"
tt0003399,short,The Speed Kings,The Speed Kings,0,1913,,8
tt0003419,movie,The Student of Prague,Der Student von Prag,0,1913,,85
tt0003424,short,Suspense,Suspense,0,1913,,10
tt0003471,movie,Traffic in Souls,Traffic in Souls,0,1913,,88
tt0003489,movie,The Last Days of Pompeii,Gli ultimi giorni di Pompei,0,1913,,88
tt0003512,short,The Voyage of the Bourrichon Family,Le voyage de la famille Bourrichon,0,1913,,15
tt0003615,short,Ambrose's First Falsehood,Ambrose's First Falsehood,0,1914,,11
tt0003637,movie,Assunta Spina,Assunta Spina,0,1915,,72
tt0003643,movie,The Avenging Conscience: or 'Thou Shalt Not Kill',The Avenging Conscience: or 'Thou Shalt Not Kill',0,1914,,78
tt0003657,movie,The Bargain,The Bargain,0,1914,,70
tt0003662,short,The Battle of Elderbush Gulch,The Battle of Elderbush Gulch,0,1913,,29
tt0003679,short,Between Showers,Between Showers,0,1914,,15
tt0003733,short,A Busy Day,A Busy Day,0,1914,,6
tt0003734,short,By the Sun's Rays,By the Sun's Rays,0,1914,,11
tt0003740,movie,Cabiria,Cabiria,0,1914,,148
tt0003758,short,Caught in a Cabaret,Caught in a Cabaret,0,1914,,30
tt0003760,short,Caught in the Rain,Caught in the Rain,0,1914,,16
tt0003772,movie,Cinderella,Cinderella,0,1914,,52
tt0003805,short,"Cruel, Cruel Love","Cruel, Cruel Love",0,1914,,16
tt0003839,short,Child of the Big City,Ditya bolshogo goroda,0,1914,,37
tt0003863,short,Dough and Dynamite,Dough and Dynamite,0,1914,,33
tt0003883,movie,L'enfant de Paris,L'enfant de Paris,0,1913,,124
tt0003923,short,The Face on the Barroom Floor,The Face on the Barroom Floor,0,1914,,14
tt0003930,movie,Fantomas: The Mysterious Finger Print,Fantômas contre Fantômas,0,1914,,59
tt0003934,short,The Fatal Mallet,The Fatal Mallet,0,1914,,18
tt0003949,short,Fatty's Magic Pants,Fatty's Magic Pants,0,1914,,12
tt0003952,movie,Fantômas: The False Magistrate,Le faux magistrat,0,1914,,70
tt0003961,short,A Film Johnnie,A Film Johnnie,0,1914,,15
tt0003969,short,A Flirt's Mistake,A Flirt's Mistake,0,1914,,8
tt0003973,movie,A Florida Enchantment,A Florida Enchantment,0,1914,,63
tt0004007,short,Gentlemen of Nerve,Gentlemen of Nerve,0,1914,,16
tt0004008,short,Gertie the Dinosaur,Gertie the Dinosaur,0,1913,,12
tt0004011,short,A Fair Exchange,Getting Acquainted,0,1914,,16
tt0004026,movie,The Golem,Der Golem,0,1914,,60
tt0004039,short,The Great Toe Mystery,The Great Toe Mystery,0,1914,,11
tt0004052,movie,The Hazards of Helen,The Hazards of Helen,0,1914,,1428
tt0004060,short,Hearts and Diamonds,Hearts and Diamonds,0,1914,,33
tt0004066,movie,Sealed Orders,Det hemmelighedsfulde X,0,1914,,84
tt0004074,short,Her Friend the Bandit,Her Friend the Bandit,0,1914,,16
tt0004091,short,His Favorite Pastime,His Favorite Pastime,0,1914,,16
tt0004099,movie,The New Wizard of Oz,"His Majesty, the Scarecrow of Oz",0,1914,,59
tt0004100,short,His Musical Career,His Musical Career,0,1914,,16
tt0004101,short,His New Profession,His New Profession,0,1914,,16
tt0004102,short,His Prehistoric Past,His Prehistoric Past,0,1914,,22
tt0004108,short,His Trysting Place,His Trysting Place,0,1914,,32
tt0004134,movie,Hypocrites,Hypocrites,0,1915,,54
tt0004150,movie,In the Land of the Head Hunters,In the Land of the Head Hunters,0,1914,,65
tt0004181,movie,Judith of Bethulia,Judith of Bethulia,0,1914,,61
tt0004189,short,Kid Auto Races at Venice,Kid Auto Races at Venice,0,1914,,11
tt0004194,short,The Knockout,The Knockout,0,1914,,27
tt0004210,short,Laughing Gas,Laughing Gas,0,1914,,16
tt0004212,short,Leading Lizzie Astray,Leading Lizzie Astray,0,1914,,12
tt0004277,short,Mabel at the Wheel,Mabel at the Wheel,0,1914,,18
tt0004279,short,Mabel's Blunder,Mabel's Blunder,0,1914,,13
tt0004280,short,Mabel's Busy Day,Mabel's Busy Day,0,1914,,10
tt0004282,short,Mabel's Married Life,Mabel's Married Life,0,1914,,17
tt0004284,short,Mabel's Strange Predicament,Mabel's Strange Predicament,0,1914,,17
tt0004286,short,The Magic Cloak,The Magic Cloak,0,1914,,38
tt0004288,short,Making a Living,Making a Living,0,1914,,11
tt0004311,short,The Masquerader,The Masquerader,0,1914,,9
tt0004390,movie,Mute Witnesses,Nemye svideteli,0,1914,,65
tt0004393,short,Der neue Schreibtisch,Der neue Schreibtisch,0,1913,,8
tt0004395,short,The New Janitor,The New Janitor,0,1914,,16
tt0004408,short,The Noise of Bombs,The Noise of Bombs,0,1914,,10
tt0004413,short,The Ocean Waif,The Ocean Waif,0,1916,,40
tt0004457,movie,The Patchwork Girl of Oz,The Patchwork Girl of Oz,0,1914,,81
tt0004465,movie,The Perils of Pauline,The Perils of Pauline,0,1914,,199
tt0004499,short,The Property Man,The Property Man,0,1914,,28
tt0004518,short,Recreation,Recreation,0,1914,,7
tt0004546,short,The Rounders,The Rounders,0,1914,,16
tt0004635,movie,The Squaw Man,The Squaw Man,0,1914,,74
tt0004637,short,The Star Boarder,The Star Boarder,0,1914,,16
tt0004670,short,Tango Tangle,Tango Tangle,0,1914,,12
tt0004681,movie,Tess of the Storm Country,Tess of the Storm Country,0,1914,,80
tt0004693,short,Those Love Pangs,Those Love Pangs,0,1914,,16
tt0004707,movie,Tillie's Punctured Romance,Tillie's Punctured Romance,0,1914,,82
tt0004712,movie,The Undesirable,A tolonc,0,1915,,67
tt0004730,short,A Trip to the Moon,A Trip to the Moon,0,1914,,
tt0004736,short,Twenty Minutes of Love,Twenty Minutes of Love,0,1914,,20
tt0004743,movie,Uncle Tom's Cabin,Uncle Tom's Cabin,0,1914,,54
tt0004766,movie,The Virginian,The Virginian,0,1914,,55
tt0004825,movie,The Wishing Ring: An Idyll of Old England,The Wishing Ring: An Idyll of Old England,0,1914,,54
tt0004838,movie,The Wrath of the Gods,The Wrath of the Gods,0,1914,,56
tt0004872,movie,Alias Jimmy Valentine,Alias Jimmy Valentine,0,1915,,65
tt0004873,movie,Alice in Wonderland,Alice in Wonderland,0,1915,,52
tt0004936,short,The Bank,The Bank,0,1915,,25
tt0004971,short,A Bird's a Bird,A Bird's a Bird,0,1915,,10
tt0004972,movie,The Birth of a Nation,The Birth of a Nation,0,1915,,195
tt0005044,short,By the Sea,By the Sea,0,1915,,20
tt0005059,movie,The Captive,The Captive,0,1915,,50
tt0005060,movie,Carmen,Carmen,0,1915,,59
tt0005074,short,The Champion,The Champion,0,1915,,31
tt0005077,short,A Burlesque on Carmen,A Burlesque on Carmen,0,1915,,31
tt0005078,movie,The Cheat,The Cheat,0,1915,,59
tt0005084,movie,Children of Eve,Children of Eve,0,1915,,73
tt0005147,short,Court House Crooks,Court House Crooks,0,1915,,22
tt0005149,movie,The Coward,The Coward,0,1915,,77
tt0005198,short,The Dinosaur and the Missing Link: A Prehistoric Tragedy,The Dinosaur and the Missing Link: A Prehistoric Tragedy,0,1915,,5
tt0005204,short,Dizzy Heights and Daring Hearts,Dizzy Heights and Daring Hearts,0,1915,,22
tt0005205,short,Do-Re-Mi-Boom!,Do-Re-Mi-Boom!,0,1915,,12
tt0005214,movie,Double Trouble,Double Trouble,0,1915,,50
tt0005220,short,Dreamy Dud. He Resolves Not to Smoke.,Dreamy Dud. He Resolves Not to Smoke.,0,1915,,5
tt0005246,short,Enoch Arden,Enoch Arden,0,1915,,40
tt0005302,movie,"Fanchon, the Cricket",Fanchon the Cricket,0,1915,,75
tt0005309,short,Fatty and Mabel at the San Diego Exposition,Fatty and Mabel at the San Diego Exposition,0,1915,,14
tt0005310,short,Mabel and Fatty's Married Life,Mabel and Fatty's Married Life,0,1915,,14
tt0005312,short,Fatty's Chance Acquaintance,Fatty's Chance Acquaintance,0,1915,,13
tt0005313,short,Fatty's Faithful Fido,Fatty's Faithful Fido,0,1915,,13
tt0005314,short,Fatty's New Role,Fatty's New Role,0,1915,,13
tt0005315,short,Fatty's Plucky Pup,Fatty's Plucky Pup,0,1915,,27
tt0005317,short,Fatty's Tintype Tangle,Fatty's Tintype Tangle,0,1915,,27
tt0005336,short,La folie du Docteur Tube,La folie du Docteur Tube,0,1915,,6
tt0005339,movie,A Fool There Was,A Fool There Was,0,1915,,67
tt0005354,short,Fox Trot Finesse,Fox Trot Finesse,0,1915,,16
tt0005402,movie,The Golden Chance,The Golden Chance,0,1915,,74
tt0005414,short,Daydreams,Gryozy,0,1915,,37
tt0005436,short,Gussle's Day of Rest,Gussle's Day of Rest,0,1915,,21
tt0005489,short,His New Job,His New Job,0,1915,,31
tt0005529,movie,Blind Justice,Hævnens Nat,0,1916,,100
tt0005542,short,In the Park,In the Park,0,1915,,14
tt0005557,movie,The Italian,The Italian,0,1915,,72
tt0005571,short,A Jitney Elopement,A Jitney Elopement,0,1915,,26
tt0005622,short,Liliya Belgii,Liliya Belgii,0,1915,,14
tt0005654,short,"Love, Speed and Thrills","Love, Speed and Thrills",0,1915,,13
tt0005660,short,"Love, Loot and Crash","Love, Loot and Crash",0,1915,,11
tt0005661,short,A Lover's Lost Control,A Lover's Lost Control,0,1915,,22
tt0005675,short,Mabel and Fatty Viewing the World's Fair at San Francisco,Mabel and Fatty Viewing the World's Fair at San Francisco,0,1915,,9
tt0005676,short,Fatty and Mabel's Simple Life,Fatty and Mabel's Simple Life,0,1915,,24
tt0005677,short,Mabel and Fatty's Wash Day,Mabel and Fatty's Wash Day,0,1915,,13
tt0005678,short,Mabel's Wilful Way,Mabel's Wilful Way,0,1915,,11
tt0005679,short,"Mabel, Fatty and the Law","Mabel, Fatty and the Law",0,1915,,11
tt0005680,movie,Marvelous Maciste,Maciste,0,1915,,67
tt0005719,movie,Martyrs of the Alamo,Martyrs of the Alamo,0,1915,,71
tt0005753,short,Miss Fatty's Seaside Lovers,Miss Fatty's Seaside Lovers,0,1915,,11
tt0005809,movie,The Governor,The Nigger,0,1915,,50
tt0005810,short,A Night Out,A Night Out,0,1915,,34
tt0005812,short,A Night in the Show,A Night in the Show,0,1915,,24
tt0005864,short,Stick Around,Stick Around,0,1925,,24
tt0005891,short,The Phable of a Busted Romance,The Phable of a Busted Romance,0,1916,,2
tt0005910,short,Pool Sharks,Pool Sharks,0,1915,,10
tt0005916,movie,After Death,Posle smerti,0,1915,,46
tt0005951,movie,Satan's Rhapsody,Rapsodia satanica,0,1917,,55
tt0005955,movie,The Raven,The Raven,0,1915,,57
tt0005960,movie,The Regeneration,The Regeneration,0,1915,,72
tt0006032,short,Shanghaied,Shanghaied,0,1915,,27
tt0006115,short,A Submarine Pirate,A Submarine Pirate,0,1915,,24
tt0006145,short,That Little Band of Gold,That Little Band of Gold,0,1915,,25
tt0006177,short,The Tramp,The Tramp,0,1915,,26
tt0006182,movie,Trilby,Trilby,0,1915,,59
tt0006206,movie,Les vampires,Les vampires,0,1915,,421
tt0006296,short,Wished on Mabel,Wished on Mabel,0,1915,,13
tt0006309,short,A Woman,A Woman,0,1915,,26
tt0006313,short,Work,Work,0,1915,,29
tt0006327,movie,Young Romance,Young Romance,0,1915,,59
tt0006333,movie,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",0,1916,,105
tt0006349,short,Where is My Treasure?,Wo ist mein Schatz?,0,1916,,35
tt0006357,movie,American Aristocracy,American Aristocracy,0,1916,,52
tt0006405,movie,Kitchener's Great Army in the Battle of the Somme,The Battle of the Somme,0,1916,,74
tt0006414,short,Behind the Screen,Behind the Screen,0,1916,,30
tt0006449,short,Bobby Bumps Starts a Lodge,Bobby Bumps Starts a Lodge,0,1916,,5
tt0006482,movie,The Call of the Cumberlands,The Call of the Cumberlands,0,1916,,62
tt0006494,short,Cenere,Cenere,0,1917,,30
tt0006509,movie,The Children in the House,The Children in the House,0,1916,,50
tt0006517,movie,Civilization,Civilization,0,1915,,85
tt0006548,short,The Count,The Count,0,1916,,21
tt0006562,short,The Danger Girl,The Danger Girl,0,1916,,18
tt0006589,movie,The Devil's Needle,The Devil's Needle,0,1916,,59
tt0006614,movie,The Dumb Girl of Portici,The Dumb Girl of Portici,0,1916,,112
tt0006617,movie,Dödskyssen,Dödskyssen,0,1916,,60
tt0006664,movie,The Fall of a Nation,The Fall of a Nation,0,1916,,75
tt0006668,short,Fatty and Mabel Adrift,Fatty and Mabel Adrift,0,1916,,34
tt0006684,short,The Fireman,The Fireman,0,1916,,24
tt0006688,movie,Flirting with Fate,Flirting with Fate,0,1916,,57
tt0006689,short,The Floorwalker,The Floorwalker,0,1916,,29
tt0006731,movie,Going Straight,Going Straight,0,1916,,60
tt0006736,movie,The Good Bad-Man,The Good Bad-Man,0,1916,,50
tt0006745,movie,Gretchen the Greenhorn,Gretchen the Greenhorn,0,1916,,58
tt0006753,movie,The Half-Breed,The Half-Breed,0,1916,,73
tt0006764,short,He Did and He Didn't,He Did and He Didn't,0,1916,,20
tt0006780,movie,Hell's Hinges,Hell's Hinges,0,1916,,64
tt0006801,short,His Bitter Pill,His Bitter Pill,0,1916,,20
tt0006809,movie,His Picture in the Papers,His Picture in the Papers,0,1916,,62
tt0006826,movie,Hoodoo Ann,Hoodoo Ann,0,1916,,65
tt0006864,movie,Intolerance,Intolerance: Love's Struggle Throughout the Ages,0,1916,,163
tt0006886,movie,Judex,Judex,0,1916,,300
tt0006978,short,Luke's Movie Muddle,Luke's Movie Muddle,0,1916,,7
tt0006997,movie,The Warrior,Maciste alpino,0,1916,,95
tt0007047,movie,The Matrimaniac,The Matrimaniac,0,1916,,46
tt0007098,short,A Movie Star,A Movie Star,0,1916,,24
tt0007108,short,The Mystery of the Leaping Fish,The Mystery of the Leaping Fish,0,1916,,25
tt0007145,short,One A.M.,One A.M.,0,1916,,26
tt0007162,short,The Pawnshop,The Pawnshop,0,1916,,25
tt0007177,short,The Phable of the Phat Woman,The Phable of the Phat Woman,0,1916,,2
tt0007183,movie,The Queen of Spades,Pikovaya dama,0,1916,,63
tt0007194,short,Police,Police,0,1916,,34
tt0007257,movie,Reggie Mixes In,Reggie Mixes In,0,1916,,50
tt0007260,movie,The Return of Draw Egan,The Return of Draw Egan,0,1916,,50
tt0007264,short,The Rink,The Rink,0,1916,,30
tt0007309,movie,Shoe Palace Pinkus,Schuhpalast Pinkus,0,1916,,45
tt0007338,movie,Sherlock Holmes,Sherlock Holmes,0,1916,,116
tt0007340,movie,Shoes,Shoes,0,1916,,60
tt0007361,movie,Snow White,Snow White,0,1916,,63
tt0007367,movie,The Social Secretary,The Social Secretary,0,1916,,52
tt0007368,movie,Sold for Marriage,Sold for Marriage,0,1916,,50
tt0007433,short,Teddy at the Throttle,Teddy at the Throttle,0,1917,,18
tt0007439,short,Thais,Thais,0,1917,,35
tt0007459,movie,Tigre reale,Tigre reale,0,1916,,80
tt0007476,short,Triple Trouble,Triple Trouble,0,1918,,23
tt0007507,short,The Vagabond,The Vagabond,0,1916,,34
tt0007522,movie,Vingarne,Vingarne,0,1916,,69
tt0007530,short,The Waiters' Ball,The Waiters' Ball,0,1916,,16
tt0007558,movie,Where Are My Children?,Where Are My Children?,0,1916,,62
tt0007567,short,Wife and Auto Trouble,Wife and Auto Trouble,0,1916,,14
tt0007610,movie,'49-'17,'49-'17,0,1917,,61
tt0007613,short,The Adventurer,The Adventurer,0,1917,,24
tt0007617,movie,Aladdin and the Wonderful Lamp,Aladdin and the Wonderful Lamp,0,1917,,80
tt0007624,short,All Aboard,All Aboard,0,1917,,12
tt0007686,short,Bashful,Bashful,0,1917,,10
tt0007709,short,Bliss,Bliss,0,1917,,12
tt0007720,short,Bobby Bumps Starts for School,Bobby Bumps Starts for School,0,1917,,5
tt0007755,movie,Bucking Broadway,Bucking Broadway,0,1917,,53
tt0007761,short,The Butcher Boy,The Butcher Boy,0,1917,,30
tt0007764,short,By the Sad Sea Waves,By the Sad Sea Waves,0,1917,,5
tt0007801,movie,Cleopatra,Cleopatra,0,1917,,125
tt0007802,short,A Clever Dummy,A Clever Dummy,0,1917,,23
tt0007819,short,Coney Island,Coney Island,0,1917,,25
tt0007832,short,The Cure,The Cure,0,1917,,24
tt0007880,short,Easy Street,Easy Street,0,1917,,24
tt0007983,movie,Furcht,Furcht,0,1917,,72
tt0008011,movie,A Girl's Folly,A Girl's Folly,0,1917,,65
tt0008099,movie,Hilde Warren und der Tod,Hilde Warren und der Tod,0,1917,,80
tt0008100,movie,A Trip to Mars,Himmelskibet,0,1918,,97
tt0008112,short,His Wedding Night,His Wedding Night,0,1917,,19
tt0008133,short,The Immigrant,The Immigrant,0,1917,,30
tt0008150,movie,Joan the Woman,Joan the Woman,0,1916,,138
tt0008188,movie,The Little American,The Little American,0,1917,,80
tt0008196,movie,A Little Princess,A Little Princess,0,1917,,62
tt0008212,short,"Lonesome Luke, Messenger","Lonesome Luke, Messenger",0,1917,,10
tt0008252,movie,Malombra,Malombra,0,1917,,75
tt0008279,movie,The Torture of Silence,Mater dolorosa,0,1917,,80
tt0008309,movie,A Modern Musketeer,A Modern Musketeer,0,1917,,68
tt0008377,short,Oh Doctor!,Oh Doctor!,0,1917,,23
tt0008381,movie,On Dangerous Ground,On Dangerous Ground,0,1917,,
tt0008395,movie,Father Sergius,Otets Sergiy,0,1918,,112
tt0008401,short,Over the Fence,Over the Fence,0,1917,,5
tt0008443,movie,The Poor Little Rich Girl,The Poor Little Rich Girl,0,1917,,65
tt0008458,movie,The Pride of the Clan,The Pride of the Clan,0,1917,,84
tt0008489,movie,"Raffles, the Amateur Cracksman","Raffles, the Amateur Cracksman",0,1917,,70
tt0008498,movie,Reaching for the Moon,Reaching for the Moon,0,1917,,69
tt0008499,movie,Rebecca of Sunnybrook Farm,Rebecca of Sunnybrook Farm,0,1917,,78
tt0008500,short,A Reckless Romeo,A Reckless Romeo,0,1917,,23
tt0008519,movie,A Romance of the Redwoods,A Romance of the Redwoods,0,1917,,91
tt0008523,short,The Rough House,The Rough House,0,1917,,19
tt0008536,movie,Satan Triumphant,Satana likuyushchiy,0,1917,,87
tt0008541,movie,The Scarlet Car,The Scarlet Car,0,1917,,50
tt0008550,movie,The Secret Game,The Secret Game,0,1917,,67
tt0008561,movie,Seven Keys to Baldpate,Seven Keys to Baldpate,0,1917,,65
tt0008634,movie,Straight Shooting,Straight Shooting,0,1917,,57
tt0008639,short,The Sultan's Wife,The Sultan's Wife,0,1917,,18
tt0008652,movie,A Tale of Two Cities,A Tale of Two Cities,0,1917,,70
tt0008663,movie,A Man There Was,Terje Vigen,0,1917,,65
tt0008672,movie,Thomas Graals bästa film,Thomas Graals bästa film,0,1917,,52
tt0008679,movie,Tillie Wakes Up,Tillie Wakes Up,0,1917,,48
tt0008687,movie,Tom Sawyer,Tom Sawyer,0,1917,,59
tt0008688,short,Tom and Jerry,Tom and Jerry,0,1917,,
tt0008710,movie,Girl from Stormy Croft,Tösen från Stormyrtorpet,0,1917,,87
tt0008775,movie,Wild and Woolly,Wild and Woolly,0,1917,,72
tt0008800,short,Za schastem,Za schastem,0,1917,,40
tt0008811,short,A.W.O.L.,A.W.O.L.,0,1918,,5
tt0008827,movie,Amarilly of Clothes-Line Alley,Amarilly of Clothes-Line Alley,0,1918,,67
tt0008843,movie,Man of Gold,Az aranyember,0,1919,,83
tt0008844,short,Are Crooks Dishonest?,Are Crooks Dishonest?,0,1918,,13
tt0008854,movie,The Eyes of the Mummy,Die Augen der Mumie Ma,0,1918,,63
tt0008874,short,The Bell Boy,The Bell Boy,0,1918,,33
tt0008879,movie,The Outlaw and His Wife,Berg-Ejvind och hans hustru,0,1918,,136
tt0008884,short,The Big Idea,The Big Idea,0,1917,,9
tt0008891,movie,The Blue Bird,The Blue Bird,0,1918,,75
tt0008892,movie,'Blue Blazes' Rawden,'Blue Blazes' Rawden,0,1918,,65
tt0008907,short,The Bond,The Bond,0,1918,,10
tt0008930,movie,Broadway Love,Broadway Love,0,1918,,60
tt0008950,movie,Carmen,Carmen,0,1918,,70
tt0008955,movie,Cecilia of the Pink Roses,Cecilia of the Pink Roses,0,1918,,
tt0008961,short,The City Slicker,The City Slicker,0,1918,,12
tt0008975,short,The Cook,The Cook,0,1918,,22
tt0009014,movie,The Tenth Symphony,La dixième symphonie,0,1918,,94
tt0009018,short,A Dog's Life,A Dog's Life,0,1918,,33
